,mode,arch,dataset,pretrain_mode,window_length,stride_series,window_time_stride,window_patt_stride,train_exc_limit,pretrained,cv_rep,val_size,max_epochs,batch_size,learning_rate,random_state,nepochs,best_model,total_params,trainable_params,metrics_csv,val_acc,val_f1,val_auroc,test_acc,test_f1,test_auroc,exc,train_strat_size,train_event_mult,nevents_test,nevents_train_lim,nevents_train_tot,time_dm,time_train,time_total,val_mse,val_r2,eq_wdw_length
2059,gf,cnn,ECG200,False,10.0,True,7.0,1.0,4.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=115-step=2088.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.6746666431427002,0.6746666431427002,0.5115686655044556,0.6347883939743042,0.6347883939743042,0.2536649703979492,32.0,2.0,4.0,32.0,32.0,256.0,10.468554329127072,408.7089999467135,419.1775542758405,,,70.0
2060,gf,cnn,ECG200,False,10.0,True,7.0,1.0,8.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=74-step=2700.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6034255623817444,0.6034255623817444,0.6926707625389099,0.6405401229858398,0.6405401229858398,0.2862007021903991,32.0,2.0,4.0,64.0,64.0,256.0,9.862758791074157,830.6593249961734,840.5220837872475,,,70.0
2061,gf,cnn,ECG200,False,10.0,True,7.0,1.0,8.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=0-step=36.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5586297512054443,0.5586297512054443,0.4926541149616241,0.4898732006549835,0.4898732006549835,0.2315165102481842,32.0,2.0,4.0,64.0,64.0,256.0,10.716521456837654,424.4907441157848,435.2072655726224,,,70.0
2062,gf,cnn,ECG200,False,10.0,True,7.0,1.0,8.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=101-step=3672.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.7292490005493164,0.7292490005493164,0.6401981711387634,0.4355343282222748,0.4355343282222748,0.277288943529129,32.0,2.0,4.0,64.0,64.0,256.0,4.511391723528504,220.4043783787638,224.9157701022923,,,70.0
2063,gf,cnn,ECG200,False,10.0,True,7.0,1.0,8.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=21-step=792.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.635046124458313,0.635046124458313,0.5962461233139038,0.6239091157913208,0.6239091157913208,0.2887605130672455,32.0,2.0,4.0,64.0,64.0,256.0,10.176825121045113,947.8092521615326,957.9860772825778,,,70.0
2064,gf,cnn,ECG200,False,10.0,True,7.0,1.0,8.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=7-step=288.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev8_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.7233201861381531,0.7233201861381531,0.6799654960632324,0.5214885473251343,0.5214885473251343,0.2261860370635986,32.0,2.0,4.0,64.0,64.0,256.0,10.39008655399084,773.9382236469537,784.3283102009445,,,70.0
2065,gf,cnn,ECG200,False,10.0,True,7.0,1.0,16.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=58-step=4248.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5792403221130371,0.5792403221130371,0.4281919598579407,0.6480314135551453,0.6480314135551453,0.2533691823482513,32.0,2.0,4.0,128.0,128.0,256.0,12.406533943489194,1681.6964364480227,1694.102970391512,,,70.0
2066,gf,cnn,ECG200,False,10.0,True,7.0,1.0,16.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=45-step=3312.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6879502534866333,0.6879502534866333,0.4743711054325104,0.5394941568374634,0.5394941568374634,0.2768719792366028,32.0,2.0,4.0,128.0,128.0,256.0,14.385418843477964,2203.509851310402,2217.89527015388,,,70.0
2067,gf,cnn,ECG200,False,10.0,True,7.0,1.0,16.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=112-step=8136.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.6044531464576721,0.6044531464576721,0.455129861831665,0.6785626411437988,0.6785626411437988,0.3144749402999878,32.0,2.0,4.0,128.0,128.0,256.0,5.64018621109426,851.4125465452671,857.0527327563614,,,70.0
2068,gf,cnn,ECG200,False,10.0,True,7.0,1.0,16.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=104-step=7560.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev16_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.4960707128047943,0.4960707128047943,0.4212911128997803,0.7016452550888062,0.7016452550888062,0.3053456544876098,32.0,2.0,4.0,128.0,128.0,256.0,6.273260854184628,979.1378773711622,985.4111382253468,,,70.0
2069,gf,cnn,ECG200,False,10.0,True,7.0,1.0,32.0,True,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=61-step=8928.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.7344107031822205,0.7344107031822205,0.5922730565071106,0.6974227428436279,0.6974227428436279,0.3176017999649048,32.0,2.0,4.0,200.0,256.0,256.0,10.77513755299151,5155.749833857641,5166.524971410632,,,70.0
2070,gf,cnn,ECG200,False,10.0,True,7.0,1.0,32.0,True,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=32-step=4752.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.6611165404319763,0.6611165404319763,0.4954089522361755,0.7069371342658997,0.7069371342658997,0.2772998809814453,32.0,2.0,4.0,200.0,256.0,256.0,5.263135619461536,2498.893048748374,2504.1561843678355,,,70.0
2071,gf,cnn,ECG200,False,10.0,True,7.0,1.0,32.0,True,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=88-step=12816.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6733594536781311,0.6733594536781311,0.4987673461437225,0.5677244067192078,0.5677244067192078,0.2394892275333404,32.0,2.0,4.0,200.0,256.0,256.0,4.97320169210434,2381.260660016909,2386.2338617090136,,,70.0
2072,gf,cnn,ECG200,False,10.0,True,7.0,1.0,32.0,True,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=39-step=5760.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.6108390688896179,0.6108390688896179,0.4967795312404632,0.6181713342666626,0.6181713342666626,0.3439348936080932,32.0,2.0,4.0,200.0,256.0,256.0,11.882603302598,3442.5210087839514,3454.4036120865494,,,70.0
2073,gf,cnn,ECG200,False,10.0,True,7.0,1.0,32.0,True,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=87-step=12672.ckpt,185884.0,185884.0,training/finetune/ECG200_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.7244531512260437,0.7244531512260437,0.5763025283813477,0.6685660481452942,0.6685660481452942,0.3499848842620849,32.0,2.0,4.0,200.0,256.0,256.0,10.836096426472068,5614.418019808829,5625.254116235301,,,70.0
2074,gf,cnn,ECG200,True,10.0,False,5.0,1.0,0.0,False,0.0,0.25,60.0,128.0,0.0001,0.0,60.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=56-step=32091.ckpt,189004.0,189004.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride0_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,,,,,,,,,,,,,7.435989256948233,7979.052516214549,7986.488505471498,0.1608782112598419,0.8669306635856628,50.0
2075,gf,cnn,ECG200,True,10.0,False,7.0,1.0,0.0,False,0.0,0.25,60.0,128.0,0.0001,0.0,60.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=51-step=29276.ckpt,190304.0,190304.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride0_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,,,,,,,,,,,,,12.53839322924614,29854.040479054675,29866.57887228392,0.2012481689453125,0.7926809191703796,70.0
2076,gf,cnn,ECG200,True,10.0,True,5.0,1.0,0.0,False,0.0,0.25,60.0,128.0,0.0001,0.0,60.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=58-step=33217.ckpt,186404.0,186404.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride1_wtst5_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,,,,,,,,,,,,,7.179314490407705,9115.485607028008,9122.664921518415,0.0461329743266105,0.988010048866272,50.0
2077,gf,cnn,ECG200,True,10.0,True,7.0,1.0,0.0,False,0.0,0.25,60.0,128.0,0.0001,0.0,60.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/checkpoints/epoch=59-step=33780.ckpt,186404.0,186404.0,training/pretrain/ECG200_gf_cnn/logs/wlen10_stride1_wtst7_wpst1_val0.25_me60_bs128_stsl1000_lr0.0001_rs0/metrics.csv,,,,,,,,,,,,,8.292399683967233,14147.56318369694,14155.855583380908,0.0503364540636539,0.9858853816986084,70.0
2155,gf,cnn,GunPoint,False,10.0,False,1.0,1.0,32.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=107-step=24300.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6035219430923462,0.6035219430923462,0.303950697183609,0.5703758001327515,0.5703758001327515,0.2664301991462707,32.0,2.0,4.0,200.0,256.0,256.0,6.079336678609252,6505.692522024736,6511.771858703345,,,10.0
2156,gf,cnn,GunPoint,False,10.0,False,1.0,1.0,32.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=51-step=11700.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.56767737865448,0.56767737865448,0.27268847823143,0.5142885446548462,0.5142885446548462,0.2082261741161346,32.0,2.0,4.0,200.0,256.0,256.0,6.636810351163149,4877.753746250644,4884.390556601808,,,10.0
2157,gf,cnn,GunPoint,False,10.0,False,1.0,1.0,32.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=110-step=24975.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.5535063147544861,0.5535063147544861,0.2844847440719604,0.5224915742874146,0.5224915742874146,0.1831980943679809,32.0,2.0,4.0,200.0,256.0,256.0,8.76286480203271,11590.791547575966,11599.554412377998,,,10.0
2158,gf,cnn,GunPoint,False,10.0,False,1.0,1.0,32.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=101-step=22950.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5058872699737549,0.5058872699737549,0.2617264091968536,0.4985494613647461,0.4985494613647461,0.2361637651920318,32.0,2.0,4.0,200.0,256.0,256.0,10.691560136154294,9725.248607542366,9735.94016767852,,,10.0
2159,gf,cnn,GunPoint,False,10.0,False,1.0,1.0,32.0,False,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=65-step=14850.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.6737521886825562,0.6737521886825562,0.3375816941261291,0.5042182207107544,0.5042182207107544,0.203302651643753,32.0,2.0,4.0,200.0,256.0,256.0,9.412229916080832,9728.24036826007,9737.652598176152,,,10.0
2160,gf,cnn,GunPoint,False,10.0,False,3.0,1.0,32.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=119-step=27000.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.5964345335960388,0.5964345335960388,0.2871743440628052,0.5866395235061646,0.5866395235061646,0.2971424460411072,32.0,2.0,4.0,200.0,256.0,256.0,6.241542261093855,6536.867205800489,6543.108748061582,,,30.0
2161,gf,cnn,GunPoint,False,10.0,False,3.0,1.0,32.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=15-step=3600.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5910133719444275,0.5910133719444275,0.2919646501541137,0.5171677470207214,0.5171677470207214,0.2079667001962661,32.0,2.0,4.0,200.0,256.0,256.0,7.296425675973296,4848.280123243108,4855.576548919082,,,30.0
2162,gf,cnn,GunPoint,False,10.0,False,3.0,1.0,32.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=116-step=26325.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.5096955895423889,0.5096955895423889,0.2534443736076355,0.5363542437553406,0.5363542437553406,0.2424230575561523,32.0,2.0,4.0,200.0,256.0,256.0,6.829202432185412,5120.635367425159,5127.464569857344,,,30.0
2163,gf,cnn,GunPoint,False,10.0,False,3.0,1.0,32.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=114-step=25875.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5173060894012451,0.5173060894012451,0.2644636034965515,0.5362541079521179,0.5362541079521179,0.2572929263114929,32.0,2.0,4.0,200.0,256.0,256.0,6.781198106706142,6726.81129286252,6733.592490969226,,,30.0
2164,gf,cnn,GunPoint,False,10.0,False,3.0,1.0,32.0,False,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=37-step=8550.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.6415762901306152,0.6415762901306152,0.3199629485607147,0.5166338682174683,0.5166338682174683,0.2588557302951813,32.0,2.0,4.0,200.0,256.0,256.0,5.038522932678461,3475.774880507961,3480.8134034406394,,,30.0
2165,gf,cnn,GunPoint,False,10.0,False,5.0,1.0,32.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=114-step=25875.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.6524460315704346,0.6524460315704346,0.3581435978412628,0.6567497849464417,0.6567497849464417,0.3193090260028839,32.0,2.0,4.0,200.0,256.0,256.0,7.021207071840763,6769.701695194468,6776.722902266309,,,50.0
2166,gf,cnn,GunPoint,False,10.0,False,5.0,1.0,32.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=52-step=11925.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.5921560525894165,0.5921560525894165,0.3259749412536621,0.510267436504364,0.510267436504364,0.2489700615406036,32.0,2.0,4.0,200.0,256.0,256.0,7.272642007097602,5543.855669127777,5551.128311134875,,,50.0
2167,gf,cnn,GunPoint,False,10.0,False,5.0,1.0,32.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=108-step=24525.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.5353082418441772,0.5353082418441772,0.23552006483078,0.5665631294250488,0.5665631294250488,0.1971296221017837,32.0,2.0,4.0,200.0,256.0,256.0,8.867966445162892,6489.684253999963,6498.552220445126,,,50.0
2168,gf,cnn,GunPoint,False,10.0,False,5.0,1.0,32.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=119-step=27000.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.5094398856163025,0.5094398856163025,0.2779679000377655,0.5600854754447937,0.5600854754447937,0.279617041349411,32.0,2.0,4.0,200.0,256.0,256.0,9.913191417232156,11000.336313568056,11010.249504985288,,,50.0
2169,gf,cnn,GunPoint,False,10.0,False,5.0,1.0,32.0,False,4.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/checkpoints/epoch=69-step=15750.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev32_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv4/metrics.csv,0.6746636033058167,0.6746636033058167,0.3203985095024109,0.5581154823303223,0.5581154823303223,0.2538482546806335,32.0,2.0,4.0,200.0,256.0,256.0,4.865019852295518,3498.496581023559,3503.3616008758545,,,50.0
2170,gf,cnn,GunPoint,False,10.0,False,7.0,1.0,4.0,False,0.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/checkpoints/epoch=93-step=2632.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv0/metrics.csv,0.8993231654167175,0.8993231654167175,0.4905089735984802,0.6331148147583008,0.6331148147583008,0.316554993391037,32.0,2.0,4.0,32.0,32.0,256.0,7.31220125220716,368.1313358489424,375.4435371011496,,,70.0
2171,gf,cnn,GunPoint,False,10.0,False,7.0,1.0,4.0,False,1.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/checkpoints/epoch=111-step=3136.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv1/metrics.csv,0.7419627904891968,0.7419627904891968,0.3674057126045227,0.4656375646591186,0.4656375646591186,0.2902874052524566,32.0,2.0,4.0,32.0,32.0,256.0,10.17707883566618,789.3915647044778,799.568643540144,,,70.0
2172,gf,cnn,GunPoint,False,10.0,False,7.0,1.0,4.0,False,2.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/checkpoints/epoch=41-step=1176.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv2/metrics.csv,0.6345177888870239,0.6345177888870239,0.31070277094841,0.5832099914550781,0.5832099914550781,0.2052268087863922,32.0,2.0,4.0,32.0,32.0,256.0,5.485857293009758,593.4896713197231,598.9755286127329,,,70.0
2173,gf,cnn,GunPoint,False,10.0,False,7.0,1.0,4.0,False,3.0,0.25,120.0,128.0,0.0001,0.0,120.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/checkpoints/epoch=61-step=1736.ckpt,262684.0,262684.0,training/finetune/GunPoint_gf_cnn/logs/exc32_avev4_tstrat2_tmult4_ststest200_wlen10_val0.25_me120_bs128_lr0.0001_rs0_cv3/metrics.csv,0.7571911811828613,0.7571911811828613,0.42929407954216,0.5377458333969116,0.5377458333969116,0.2255023568868637,32.0,2.0,4.0,32.0,32.0,256.0,16.914293570443988,817.5543214958161,834.4686150662601,,,70.0
